"","region","gene_symbol","expression","in_16p_region"
"378","ctx-lh-lateralorbitofrontal","PPP4C",0.485701255683919,"Yes"
"379","ctx-lh-lateralorbitofrontal","MAPK3",0.510772639523131,"Yes"
"380","ctx-lh-lateralorbitofrontal","DOC2A",0.638534576455114,"Yes"
"381","ctx-lh-lateralorbitofrontal","HIRIP3",0.519213353742526,"Yes"
"382","ctx-lh-lateralorbitofrontal","TAOK2",0.424266755250797,"Yes"
"383","ctx-lh-lateralorbitofrontal","MVP",0.494122134787011,"Yes"
"384","ctx-lh-lateralorbitofrontal","CDIPT",0.639848965494311,"Yes"
"385","ctx-lh-lateralorbitofrontal","RFPL3",0.515335202960407,"No"
"386","ctx-lh-lateralorbitofrontal","CORO1A",0.647505309648746,"Yes"
"387","ctx-lh-lateralorbitofrontal","QPRT",0.399337905581174,"Yes"
"388","ctx-lh-lateralorbitofrontal","SEZ6L2",0.59487851913712,"No"
"389","ctx-lh-lateralorbitofrontal","PAGR1",0.481784265009865,"No"
"390","ctx-lh-lateralorbitofrontal","PLVAP",0.546775765833253,"No"
"391","ctx-lh-lateralorbitofrontal","YPEL3",0.551606369279764,"Yes"
"392","ctx-lh-lateralorbitofrontal","FAM57B",0.346896154797931,"Yes"
"393","ctx-lh-lateralorbitofrontal","DDX60L",0.505953168003099,"No"
"394","ctx-lh-lateralorbitofrontal","PRRT2",0.64356909115435,"Yes"
"395","ctx-lh-lateralorbitofrontal","TMEM219",0.522216235620739,"Yes"
"396","ctx-lh-lateralorbitofrontal","TEKT4",0.495224320030763,"No"
"397","ctx-lh-lateralorbitofrontal","FAM122B",0.58115115650225,"No"
"398","ctx-lh-lateralorbitofrontal","CALML6",0.492983553988719,"No"
"399","ctx-lh-lateralorbitofrontal","KCTD13",0.509242523263771,"Yes"
"400","ctx-lh-lateralorbitofrontal","TAS2R31",0.496218451023267,"No"
"401","ctx-lh-lateralorbitofrontal","INO80E",0.52432900458385,"Yes"
"402","ctx-lh-lateralorbitofrontal","KIF4B",0.468455007479376,"No"
"403","ctx-lh-lateralorbitofrontal","HOXB-AS3",0.499937630922684,"No"
"404","ctx-lh-lateralorbitofrontal","LOC100133091",0.454548321242343,"No"
"405","ctx-lh-lateralorbitofrontal","PEG3-AS1",0.530333194653973,"No"
"406","ctx-lh-lateralorbitofrontal","LOC100505915",0.498528873655125,"No"
"407","ctx-lh-lateralorbitofrontal","MIR497HG",0.363346435046735,"No"
"408","ctx-lh-lingual","ALDOA",0.296958552684856,"Yes"
"409","ctx-lh-lingual","EDN3",0.54521481441626,"No"
"410","ctx-lh-lingual","GABRE",0.237074032698977,"No"
"411","ctx-lh-lingual","GRM7",0.477744439608586,"No"
"412","ctx-lh-lingual","KIF22",0.39789281103358,"Yes"
"413","ctx-lh-lingual","MAZ",0.459650687012823,"Yes"
"414","ctx-lh-lingual","OAS3",0.504250891368068,"No"
"415","ctx-lh-lingual","PPP4C",0.518460662205206,"Yes"
"416","ctx-lh-lingual","MAPK3",0.209406667256913,"Yes"
"417","ctx-lh-lingual","DOC2A",0.264410211372028,"Yes"
"418","ctx-lh-lingual","HIRIP3",0.460410688296781,"Yes"
"419","ctx-lh-lingual","TAOK2",0.584091631472717,"Yes"
"420","ctx-lh-lingual","MVP",0.573746429856971,"Yes"
"421","ctx-lh-lingual","CDIPT",0.350580101753497,"Yes"
"422","ctx-lh-lingual","RFPL3",0.496786531318392,"No"
"423","ctx-lh-lingual","CORO1A",0.275157071915641,"Yes"
"424","ctx-lh-lingual","QPRT",0.221214203474549,"Yes"
"425","ctx-lh-lingual","SEZ6L2",0.501776420949476,"No"
"426","ctx-lh-lingual","PAGR1",0.719744760468826,"No"
"427","ctx-lh-lingual","PLVAP",0.423912610569599,"No"
"428","ctx-lh-lingual","YPEL3",0.527805230323054,"Yes"
"429","ctx-lh-lingual","FAM57B",0.701910874054615,"Yes"
"430","ctx-lh-lingual","DDX60L",0.540670658506418,"No"
"431","ctx-lh-lingual","PRRT2",0.694692889619694,"Yes"
"432","ctx-lh-lingual","TMEM219",0.285245603483573,"Yes"
"433","ctx-lh-lingual","TEKT4",0.429586729968236,"No"
"434","ctx-lh-lingual","FAM122B",0.505068237396632,"No"
"435","ctx-lh-lingual","CALML6",0.54601397708657,"No"
"436","ctx-lh-lingual","KCTD13",0.553753045323275,"Yes"
"437","ctx-lh-lingual","TAS2R31",0.709636981181147,"No"
"438","ctx-lh-lingual","INO80E",0.646140437258503,"Yes"
"439","ctx-lh-lingual","KIF4B",0.601680722846061,"No"
"440","ctx-lh-lingual","HOXB-AS3",0.527090477416562,"No"
"441","ctx-lh-lingual","LOC100133091",0.605585152936571,"No"
"442","ctx-lh-lingual","PEG3-AS1",0.598006267299215,"No"
"443","ctx-lh-lingual","LOC100505915",0.61687740615592,"No"
"444","ctx-lh-lingual","MIR497HG",0.491282018960541,"No"
"445","ctx-lh-medialorbitofrontal","ALDOA",0.594275419216696,"Yes"
"446","ctx-lh-medialorbitofrontal","EDN3",0.444518939006474,"No"
"447","ctx-lh-medialorbitofrontal","GABRE",0.547571650252015,"No"
"448","ctx-lh-medialorbitofrontal","GRM7",0.617227148723962,"No"
"449","ctx-lh-medialorbitofrontal","KIF22",0.67632612636873,"Yes"
"450","ctx-lh-medialorbitofrontal","MAZ",0.594639785280737,"Yes"
"451","ctx-lh-medialorbitofrontal","OAS3",0.56229712470939,"No"
"452","ctx-lh-medialorbitofrontal","PPP4C",0.512647008020784,"Yes"
"453","ctx-lh-medialorbitofrontal","MAPK3",0.668702392014853,"Yes"
"454","ctx-lh-medialorbitofrontal","DOC2A",0.67150165406105,"Yes"
"455","ctx-lh-medialorbitofrontal","HIRIP3",0.504698537253373,"Yes"
"456","ctx-lh-medialorbitofrontal","TAOK2",0.442546978119686,"Yes"
"457","ctx-lh-medialorbitofrontal","MVP",0.408419660538641,"Yes"
"458","ctx-lh-medialorbitofrontal","CDIPT",0.574473990760216,"Yes"
"459","ctx-lh-medialorbitofrontal","RFPL3",0.44737023738152,"No"
"460","ctx-lh-medialorbitofrontal","CORO1A",0.684899928568355,"Yes"
"461","ctx-lh-medialorbitofrontal","QPRT",0.502140140775202,"Yes"
"462","ctx-lh-medialorbitofrontal","SEZ6L2",0.507669319017235,"No"
"463","ctx-lh-medialorbitofrontal","PAGR1",0.500291417872049,"No"
"464","ctx-lh-medialorbitofrontal","PLVAP",0.458189019573779,"No"
"465","ctx-lh-medialorbitofrontal","YPEL3",0.521943553449912,"Yes"
"466","ctx-lh-medialorbitofrontal","FAM57B",0.313932505406649,"Yes"
"467","ctx-lh-medialorbitofrontal","DDX60L",0.528788566616267,"No"
"468","ctx-lh-medialorbitofrontal","PRRT2",0.534927772188394,"Yes"
"469","ctx-lh-medialorbitofrontal","TMEM219",0.603579026430639,"Yes"
"470","ctx-lh-medialorbitofrontal","TEKT4",0.393195934590511,"No"
"471","ctx-lh-medialorbitofrontal","FAM122B",0.564189278335939,"No"
"472","ctx-lh-medialorbitofrontal","CALML6",0.432084981856445,"No"
"473","ctx-lh-medialorbitofrontal","KCTD13",0.47567450886635,"Yes"
"474","ctx-lh-medialorbitofrontal","TAS2R31",0.4560362891926,"No"
"475","ctx-lh-medialorbitofrontal","INO80E",0.462408466320292,"Yes"
"476","ctx-lh-medialorbitofrontal","KIF4B",0.436766569168377,"No"
"477","ctx-lh-medialorbitofrontal","HOXB-AS3",0.426571747565512,"No"
"478","ctx-lh-medialorbitofrontal","LOC100133091",0.487879712200525,"No"
"479","ctx-lh-medialorbitofrontal","PEG3-AS1",0.464148609467761,"No"
"480","ctx-lh-medialorbitofrontal","LOC100505915",0.518412020885177,"No"
"481","ctx-lh-medialorbitofrontal","MIR497HG",0.537771905931296,"No"
"482","ctx-lh-middletemporal","ALDOA",0.533758937297747,"Yes"
"483","ctx-lh-middletemporal","EDN3",0.461579320625369,"No"
"484","ctx-lh-middletemporal","GABRE",0.704791987618262,"No"
"485","ctx-lh-middletemporal","GRM7",0.545910297272549,"No"
"486","ctx-lh-middletemporal","KIF22",0.543551808309685,"Yes"
"487","ctx-lh-middletemporal","MAZ",0.489501723260786,"Yes"
"488","ctx-lh-middletemporal","OAS3",0.452550079827982,"No"
"489","ctx-lh-middletemporal","PPP4C",0.502318933949625,"Yes"
"490","ctx-lh-middletemporal","MAPK3",0.591178579106193,"Yes"
"491","ctx-lh-middletemporal","DOC2A",0.643997401256766,"Yes"
"492","ctx-lh-middletemporal","HIRIP3",0.493482868174058,"Yes"
"493","ctx-lh-middletemporal","TAOK2",0.528969259544165,"Yes"
"494","ctx-lh-middletemporal","MVP",0.51813515619719,"Yes"
"495","ctx-lh-middletemporal","CDIPT",0.597947986898856,"Yes"
"496","ctx-lh-middletemporal","RFPL3",0.518268344787633,"No"
"497","ctx-lh-middletemporal","CORO1A",0.583983196626585,"Yes"
"498","ctx-lh-middletemporal","QPRT",0.561637764071601,"Yes"
"499","ctx-lh-middletemporal","SEZ6L2",0.51973023466714,"No"
"500","ctx-lh-middletemporal","PAGR1",0.491429009876532,"No"
"501","ctx-lh-middletemporal","PLVAP",0.487178930404958,"No"
"502","ctx-lh-middletemporal","YPEL3",0.445876024878769,"Yes"
"503","ctx-lh-middletemporal","FAM57B",0.383187750440089,"Yes"
"504","ctx-lh-middletemporal","DDX60L",0.458438943129765,"No"
"505","ctx-lh-middletemporal","PRRT2",0.574941348554461,"Yes"
"506","ctx-lh-middletemporal","TMEM219",0.540995947521932,"Yes"
"507","ctx-lh-middletemporal","TEKT4",0.518770784930619,"No"
"508","ctx-lh-middletemporal","FAM122B",0.477714228074819,"No"
"509","ctx-lh-middletemporal","CALML6",0.393050860670849,"No"
"510","ctx-lh-middletemporal","KCTD13",0.462159182395212,"Yes"
"511","ctx-lh-middletemporal","TAS2R31",0.422071185750121,"No"
"512","ctx-lh-middletemporal","INO80E",0.474588389100955,"Yes"
"513","ctx-lh-middletemporal","KIF4B",0.415330370126929,"No"
"514","ctx-lh-middletemporal","HOXB-AS3",0.495725773122678,"No"
"515","ctx-lh-middletemporal","LOC100133091",0.473294855943774,"No"
"516","ctx-lh-middletemporal","PEG3-AS1",0.489935106645305,"No"
"517","ctx-lh-middletemporal","LOC100505915",0.406692106377401,"No"
"518","ctx-lh-middletemporal","MIR497HG",0.57588902391769,"No"
"519","ctx-lh-parahippocampal","ALDOA",0.628330471074355,"Yes"
"520","ctx-lh-parahippocampal","EDN3",0.29321055843863,"No"
"521","ctx-lh-parahippocampal","GABRE",0.283438308220435,"No"
"522","ctx-lh-parahippocampal","GRM7",0.714921636464113,"No"
"523","ctx-lh-parahippocampal","KIF22",0.647638262476586,"Yes"
"524","ctx-lh-parahippocampal","MAZ",0.647364515589293,"Yes"
"525","ctx-lh-parahippocampal","OAS3",0.55142018678931,"No"
"526","ctx-lh-parahippocampal","PPP4C",0.592335425119918,"Yes"
"527","ctx-lh-parahippocampal","MAPK3",0.688961535368863,"Yes"
"528","ctx-lh-parahippocampal","DOC2A",0.588443129653885,"Yes"
"529","ctx-lh-parahippocampal","HIRIP3",0.405519656131716,"Yes"
"530","ctx-lh-parahippocampal","TAOK2",0.551734838405384,"Yes"
"531","ctx-lh-parahippocampal","MVP",0.382410430276769,"Yes"
"532","ctx-lh-parahippocampal","CDIPT",0.383710279730922,"Yes"
"533","ctx-lh-parahippocampal","RFPL3",0.3823305700245,"No"
"534","ctx-lh-parahippocampal","CORO1A",0.673332506185316,"Yes"
"535","ctx-lh-parahippocampal","QPRT",0.426515054529613,"Yes"
"536","ctx-lh-parahippocampal","SEZ6L2",0.388100165071202,"No"
"537","ctx-lh-parahippocampal","PAGR1",0.435082544215198,"No"
"538","ctx-lh-parahippocampal","PLVAP",0.566942280067026,"No"
"539","ctx-lh-parahippocampal","YPEL3",0.431902654107165,"Yes"
"540","ctx-lh-parahippocampal","FAM57B",0.475600219567069,"Yes"
"541","ctx-lh-parahippocampal","DDX60L",0.581046125976394,"No"
"542","ctx-lh-parahippocampal","PRRT2",0.461833714529312,"Yes"
"543","ctx-lh-parahippocampal","TMEM219",0.541893857331489,"Yes"
"544","ctx-lh-parahippocampal","TEKT4",0.470300456557291,"No"
"545","ctx-lh-parahippocampal","FAM122B",0.592597385071074,"No"
"546","ctx-lh-parahippocampal","CALML6",0.464909633619572,"No"
"547","ctx-lh-parahippocampal","KCTD13",0.602630577710727,"Yes"
"548","ctx-lh-parahippocampal","TAS2R31",0.484294831931957,"No"
"549","ctx-lh-parahippocampal","INO80E",0.543252828389231,"Yes"
"550","ctx-lh-parahippocampal","KIF4B",0.470150477609232,"No"
"551","ctx-lh-parahippocampal","HOXB-AS3",0.602441142333407,"No"
"552","ctx-lh-parahippocampal","LOC100133091",0.34964592924969,"No"
"553","ctx-lh-parahippocampal","PEG3-AS1",0.460209594393833,"No"
"554","ctx-lh-parahippocampal","LOC100505915",0.667892674861108,"No"
"555","ctx-lh-parahippocampal","MIR497HG",0.425402207387473,"No"
"556","ctx-lh-paracentral","ALDOA",0.528517347480599,"Yes"
"557","ctx-lh-paracentral","EDN3",0.614093498755136,"No"
"558","ctx-lh-paracentral","GABRE",0.20942769034611,"No"
"559","ctx-lh-paracentral","GRM7",0.374782801855683,"No"
"560","ctx-lh-paracentral","KIF22",0.353767678370058,"Yes"
"561","ctx-lh-paracentral","MAZ",0.425690231326113,"Yes"
"562","ctx-lh-paracentral","OAS3",0.536224896560527,"No"
"563","ctx-lh-paracentral","PPP4C",0.536324260144031,"Yes"
"564","ctx-lh-paracentral","MAPK3",0.405681469658447,"Yes"
"565","ctx-lh-paracentral","DOC2A",0.451468247584837,"Yes"
"566","ctx-lh-paracentral","HIRIP3",0.541348712758147,"Yes"
"567","ctx-lh-paracentral","TAOK2",0.499753166815308,"Yes"
"568","ctx-lh-paracentral","MVP",0.540345096203257,"Yes"
"569","ctx-lh-paracentral","CDIPT",0.552202792867129,"Yes"
"570","ctx-lh-paracentral","RFPL3",0.530294083409747,"No"
"571","ctx-lh-paracentral","CORO1A",0.426921572575503,"Yes"
"572","ctx-lh-paracentral","QPRT",0.694979492304514,"Yes"
"573","ctx-lh-paracentral","SEZ6L2",0.573574682949237,"No"
"574","ctx-lh-paracentral","PAGR1",0.49063346880922,"No"
"575","ctx-lh-paracentral","PLVAP",0.511939137780351,"No"
"576","ctx-lh-paracentral","YPEL3",0.503739437416204,"Yes"
"577","ctx-lh-paracentral","FAM57B",0.714000275019044,"Yes"
"578","ctx-lh-paracentral","DDX60L",0.48765819278361,"No"
"579","ctx-lh-paracentral","PRRT2",0.461986828491082,"Yes"
"580","ctx-lh-paracentral","TMEM219",0.486224456600994,"Yes"
"581","ctx-lh-paracentral","TEKT4",0.666511368429297,"No"
"582","ctx-lh-paracentral","FAM122B",0.444117356277852,"No"
"583","ctx-lh-paracentral","CALML6",0.61092305862345,"No"
"584","ctx-lh-paracentral","KCTD13",0.488235527932197,"Yes"
"585","ctx-lh-paracentral","TAS2R31",0.457267676241896,"No"
"586","ctx-lh-paracentral","INO80E",0.454717605618405,"Yes"
"587","ctx-lh-paracentral","KIF4B",0.441266149045185,"No"
"588","ctx-lh-paracentral","HOXB-AS3",0.464932944533122,"No"
"589","ctx-lh-paracentral","LOC100133091",0.513747068063396,"No"
"590","ctx-lh-paracentral","PEG3-AS1",0.627849188490312,"No"
"591","ctx-lh-paracentral","LOC100505915",0.47083896944601,"No"
"592","ctx-lh-paracentral","MIR497HG",0.404699335001219,"No"
"593","ctx-lh-parsopercularis","ALDOA",0.55192472499536,"Yes"
"594","ctx-lh-parsopercularis","EDN3",0.638494162008701,"No"
"595","ctx-lh-parsopercularis","GABRE",0.540607559598094,"No"
"596","ctx-lh-parsopercularis","GRM7",0.49215038222552,"No"
"597","ctx-lh-parsopercularis","KIF22",0.490374093336521,"Yes"
"598","ctx-lh-parsopercularis","MAZ",0.452334819549707,"Yes"
"599","ctx-lh-parsopercularis","OAS3",0.465537832212345,"No"
"600","ctx-lh-parsopercularis","PPP4C",0.521541126839315,"Yes"
"601","ctx-lh-parsopercularis","MAPK3",0.476323034145444,"Yes"
"602","ctx-lh-parsopercularis","DOC2A",0.626670139925569,"Yes"
"603","ctx-lh-parsopercularis","HIRIP3",0.43748354281653,"Yes"
"604","ctx-lh-parsopercularis","TAOK2",0.551602336838257,"Yes"
"605","ctx-lh-parsopercularis","MVP",0.560085273812476,"Yes"
"606","ctx-lh-parsopercularis","CDIPT",0.584805418836306,"Yes"
"607","ctx-lh-parsopercularis","RFPL3",0.475918111896999,"No"
"608","ctx-lh-parsopercularis","CORO1A",0.548223169824158,"Yes"
"609","ctx-lh-parsopercularis","QPRT",0.509065733041844,"Yes"
"610","ctx-lh-parsopercularis","SEZ6L2",0.523387176221521,"No"
"611","ctx-lh-parsopercularis","PAGR1",0.58022131508907,"No"
"612","ctx-lh-parsopercularis","PLVAP",0.505417494849704,"No"
"613","ctx-lh-parsopercularis","YPEL3",0.446229398313679,"Yes"
"614","ctx-lh-parsopercularis","FAM57B",0.525958076476873,"Yes"
"615","ctx-lh-parsopercularis","DDX60L",0.488482744721117,"No"
"616","ctx-lh-parsopercularis","PRRT2",0.606018028732055,"Yes"
"617","ctx-lh-parsopercularis","TMEM219",0.451271834756241,"Yes"
"618","ctx-lh-parsopercularis","TEKT4",0.455316504221149,"No"
"619","ctx-lh-parsopercularis","FAM122B",0.368087097508369,"No"
"620","ctx-lh-parsopercularis","CALML6",0.510864871036965,"No"
"621","ctx-lh-parsopercularis","KCTD13",0.446436777056085,"Yes"
"622","ctx-lh-parsopercularis","TAS2R31",0.458688243032059,"No"
"623","ctx-lh-parsopercularis","INO80E",0.431425155592429,"Yes"
"624","ctx-lh-parsopercularis","KIF4B",0.531975020716595,"No"
"625","ctx-lh-parsopercularis","HOXB-AS3",0.492202828815098,"No"
"626","ctx-lh-parsopercularis","LOC100133091",0.461690441047734,"No"
"627","ctx-lh-parsopercularis","PEG3-AS1",0.618433903618188,"No"
"628","ctx-lh-parsopercularis","LOC100505915",0.45317099448083,"No"
"629","ctx-lh-parsopercularis","MIR497HG",0.350005711222394,"No"
"630","ctx-lh-parsorbitalis","ALDOA",0.468429794521871,"Yes"
"631","ctx-lh-parsorbitalis","EDN3",0.483358215176041,"No"
"632","ctx-lh-parsorbitalis","GABRE",0.441498691222196,"No"
"633","ctx-lh-parsorbitalis","GRM7",0.627937281245782,"No"
"634","ctx-lh-parsorbitalis","KIF22",0.476706016543639,"Yes"
"635","ctx-lh-parsorbitalis","MAZ",0.505704974022855,"Yes"
"636","ctx-lh-parsorbitalis","OAS3",0.43316324974032,"No"
"637","ctx-lh-parsorbitalis","PPP4C",0.409700373585357,"Yes"
"638","ctx-lh-parsorbitalis","MAPK3",0.479275067666694,"Yes"
"639","ctx-lh-parsorbitalis","DOC2A",0.537301536959452,"Yes"
"640","ctx-lh-parsorbitalis","HIRIP3",0.417061722194942,"Yes"
"641","ctx-lh-parsorbitalis","TAOK2",0.520908704567179,"Yes"
"642","ctx-lh-parsorbitalis","MVP",0.599090461578115,"Yes"
"643","ctx-lh-parsorbitalis","CDIPT",0.593417929498863,"Yes"
"644","ctx-lh-parsorbitalis","RFPL3",0.5109730258861,"No"
"645","ctx-lh-parsorbitalis","CORO1A",0.502813040480039,"Yes"
"646","ctx-lh-parsorbitalis","QPRT",0.3297460566983,"Yes"
"647","ctx-lh-parsorbitalis","SEZ6L2",0.601203312182048,"No"
"648","ctx-lh-parsorbitalis","PAGR1",0.572243371550044,"No"
"649","ctx-lh-parsorbitalis","PLVAP",0.453932646350125,"No"
"650","ctx-lh-parsorbitalis","YPEL3",0.482976456113632,"Yes"
"651","ctx-lh-parsorbitalis","FAM57B",0.471787671371714,"Yes"
"652","ctx-lh-parsorbitalis","DDX60L",0.479043781174034,"No"
"653","ctx-lh-parsorbitalis","PRRT2",0.623124251554827,"Yes"
"654","ctx-lh-parsorbitalis","TMEM219",0.379581506748891,"Yes"
"655","ctx-lh-parsorbitalis","TEKT4",0.409614341222007,"No"
"656","ctx-lh-parsorbitalis","FAM122B",0.364608475937637,"No"
"657","ctx-lh-parsorbitalis","CALML6",0.461459671352014,"No"
"658","ctx-lh-parsorbitalis","KCTD13",0.454930505556425,"Yes"
"659","ctx-lh-parsorbitalis","TAS2R31",0.527503888240325,"No"
"660","ctx-lh-parsorbitalis","INO80E",0.425159375344268,"Yes"
"661","ctx-lh-parsorbitalis","KIF4B",0.470032898869754,"No"
"662","ctx-lh-parsorbitalis","HOXB-AS3",0.522059302845483,"No"
"663","ctx-lh-parsorbitalis","LOC100133091",0.398349734142856,"No"
"664","ctx-lh-parsorbitalis","PEG3-AS1",0.60219106625486,"No"
"665","ctx-lh-parsorbitalis","LOC100505915",0.362269203869764,"No"
"666","ctx-lh-parsorbitalis","MIR497HG",0.426617497219237,"No"
"667","ctx-lh-parstriangularis","ALDOA",0.580333405340864,"Yes"
"668","ctx-lh-parstriangularis","EDN3",0.640826783981643,"No"
"669","ctx-lh-parstriangularis","GABRE",0.512944866705127,"No"
"670","ctx-lh-parstriangularis","GRM7",0.626767823015341,"No"
"671","ctx-lh-parstriangularis","KIF22",0.557682801098022,"Yes"
"672","ctx-lh-parstriangularis","MAZ",0.413052086887472,"Yes"
"673","ctx-lh-parstriangularis","OAS3",0.438252808635737,"No"
"674","ctx-lh-parstriangularis","PPP4C",0.525440202276276,"Yes"
"675","ctx-lh-parstriangularis","MAPK3",0.420061510544521,"Yes"
"676","ctx-lh-parstriangularis","DOC2A",0.568211858805344,"Yes"
"677","ctx-lh-parstriangularis","HIRIP3",0.488535735610183,"Yes"
"678","ctx-lh-parstriangularis","TAOK2",0.538696349261382,"Yes"
"679","ctx-lh-parstriangularis","MVP",0.57847804937044,"Yes"
"680","ctx-lh-parstriangularis","CDIPT",0.640868410095085,"Yes"
"681","ctx-lh-parstriangularis","RFPL3",0.574855032841496,"No"
"682","ctx-lh-parstriangularis","CORO1A",0.552649907922705,"Yes"
"683","ctx-lh-parstriangularis","QPRT",0.364456242986775,"Yes"
"684","ctx-lh-parstriangularis","SEZ6L2",0.675620514641053,"No"
"685","ctx-lh-parstriangularis","PAGR1",0.559694211746272,"No"
"686","ctx-lh-parstriangularis","PLVAP",0.524380871781491,"No"
"687","ctx-lh-parstriangularis","YPEL3",0.514637231809021,"Yes"
"688","ctx-lh-parstriangularis","FAM57B",0.513912215093489,"Yes"
"689","ctx-lh-parstriangularis","DDX60L",0.41485856787124,"No"
"690","ctx-lh-parstriangularis","PRRT2",0.623118270239377,"Yes"
"691","ctx-lh-parstriangularis","TMEM219",0.518145244674979,"Yes"
"692","ctx-lh-parstriangularis","TEKT4",0.40624543628364,"No"
"693","ctx-lh-parstriangularis","FAM122B",0.41160134284597,"No"
"694","ctx-lh-parstriangularis","CALML6",0.472663276345781,"No"
"695","ctx-lh-parstriangularis","KCTD13",0.351378457236028,"Yes"
"696","ctx-lh-parstriangularis","TAS2R31",0.514531850827774,"No"
"697","ctx-lh-parstriangularis","INO80E",0.524466461520916,"Yes"
"698","ctx-lh-parstriangularis","KIF4B",0.494552383709693,"No"
"699","ctx-lh-parstriangularis","HOXB-AS3",0.58296545527667,"No"
"700","ctx-lh-parstriangularis","LOC100133091",0.538612487337695,"No"
"701","ctx-lh-parstriangularis","PEG3-AS1",0.670665904609525,"No"
"702","ctx-lh-parstriangularis","LOC100505915",0.453747619375257,"No"
"703","ctx-lh-parstriangularis","MIR497HG",0.314242625262666,"No"
"704","ctx-lh-pericalcarine","ALDOA",0.282365808429469,"Yes"
"705","ctx-lh-pericalcarine","EDN3",0.56113401346724,"No"
"706","ctx-lh-pericalcarine","GABRE",0.181513306310114,"No"
"707","ctx-lh-pericalcarine","GRM7",0.505853859330934,"No"
"708","ctx-lh-pericalcarine","KIF22",0.514530059173693,"Yes"
"709","ctx-lh-pericalcarine","MAZ",0.409333113840968,"Yes"
"710","ctx-lh-pericalcarine","OAS3",0.645168441947535,"No"
"711","ctx-lh-pericalcarine","PPP4C",0.546952925118862,"Yes"
"712","ctx-lh-pericalcarine","MAPK3",0.0896857936478508,"Yes"
"713","ctx-lh-pericalcarine","DOC2A",0.0465222078972662,"Yes"
"714","ctx-lh-pericalcarine","HIRIP3",0.516085650216573,"Yes"
"715","ctx-lh-pericalcarine","TAOK2",0.548327702736786,"Yes"
"716","ctx-lh-pericalcarine","MVP",0.472211542016789,"Yes"
"717","ctx-lh-pericalcarine","CDIPT",0.349091685949458,"Yes"
"718","ctx-lh-pericalcarine","RFPL3",0.639917648732262,"No"
"719","ctx-lh-pericalcarine","CORO1A",0.139871293542639,"Yes"
"720","ctx-lh-pericalcarine","QPRT",0.162717388591472,"Yes"
"721","ctx-lh-pericalcarine","SEZ6L2",0.722584523192066,"No"
"722","ctx-lh-pericalcarine","PAGR1",0.792705384074728,"No"
"723","ctx-lh-pericalcarine","PLVAP",0.68653353410621,"No"
"724","ctx-lh-pericalcarine","YPEL3",0.751315625315654,"Yes"
"725","ctx-lh-pericalcarine","FAM57B",0.8291909947209,"Yes"
"726","ctx-lh-pericalcarine","DDX60L",0.534558398297333,"No"
"727","ctx-lh-pericalcarine","PRRT2",0.693401713688467,"Yes"
"728","ctx-lh-pericalcarine","TMEM219",0.255236316790221,"Yes"
"729","ctx-lh-pericalcarine","TEKT4",0.367315682619665,"No"
"730","ctx-lh-pericalcarine","FAM122B",0.503231786283622,"No"
"731","ctx-lh-pericalcarine","CALML6",0.756047280329421,"No"
"732","ctx-lh-pericalcarine","KCTD13",0.59788560723333,"Yes"
"733","ctx-lh-pericalcarine","TAS2R31",0.866218637965828,"No"
"734","ctx-lh-pericalcarine","INO80E",0.790313814412053,"Yes"
"735","ctx-lh-pericalcarine","KIF4B",0.738051937313511,"No"
"736","ctx-lh-pericalcarine","HOXB-AS3",0.553050265622389,"No"
"737","ctx-lh-pericalcarine","LOC100133091",0.617697728456031,"No"
"738","ctx-lh-pericalcarine","PEG3-AS1",0.827070970438519,"No"
"739","ctx-lh-pericalcarine","LOC100505915",0.519595112719233,"No"
"740","ctx-lh-pericalcarine","MIR497HG",0.704356610136246,"No"
"741","ctx-lh-postcentral","ALDOA",0.502415986196385,"Yes"
"742","ctx-lh-postcentral","EDN3",0.548079794353849,"No"
"743","ctx-lh-postcentral","GABRE",0.336359620895789,"No"
"744","ctx-lh-postcentral","GRM7",0.430638589875023,"No"
"745","ctx-lh-postcentral","KIF22",0.389094276251266,"Yes"
"746","ctx-lh-postcentral","MAZ",0.30207825406106,"Yes"
"747","ctx-lh-postcentral","OAS3",0.485448022097771,"No"
"748","ctx-lh-postcentral","PPP4C",0.488797040751082,"Yes"
"749","ctx-lh-postcentral","MAPK3",0.286390942516294,"Yes"
"750","ctx-lh-postcentral","DOC2A",0.406976130117618,"Yes"
"751","ctx-lh-postcentral","HIRIP3",0.627799050931,"Yes"
"752","ctx-lh-postcentral","TAOK2",0.528611458404887,"Yes"
"753","ctx-lh-postcentral","MVP",0.611588310007471,"Yes"
"754","ctx-lh-postcentral","CDIPT",0.459356939818941,"Yes"
"755","ctx-lh-postcentral","RFPL3",0.632986672228736,"No"
"756","ctx-lh-postcentral","CORO1A",0.380270185412487,"Yes"
"757","ctx-lh-postcentral","QPRT",0.556002678100037,"Yes"
"758","ctx-lh-postcentral","SEZ6L2",0.582090963443039,"No"
"759","ctx-lh-postcentral","PAGR1",0.571720423505316,"No"
"760","ctx-lh-postcentral","PLVAP",0.42890393871893,"No"
"761","ctx-lh-postcentral","YPEL3",0.520060066635236,"Yes"
"762","ctx-lh-postcentral","FAM57B",0.607458493803619,"Yes"
"763","ctx-lh-postcentral","DDX60L",0.471065240947599,"No"
"764","ctx-lh-postcentral","PRRT2",0.482608174039012,"Yes"
