"","region","gene_symbol","expression","in_16p_region"
"750","ctx-lh-isthmuscingulate","PAGR1",0.506154669668312,"No"
"751","ctx-lh-isthmuscingulate","FAHD1",0.560556567601857,"No"
"752","ctx-lh-isthmuscingulate","PLVAP",0.517498215652402,"No"
"753","ctx-lh-isthmuscingulate","YPEL3",0.381251862397252,"Yes"
"754","ctx-lh-isthmuscingulate","FAM57B",0.591869735449114,"Yes"
"755","ctx-lh-isthmuscingulate","ZNF835",0.475816928774089,"No"
"756","ctx-lh-isthmuscingulate","DDX60L",0.551864685614649,"No"
"757","ctx-lh-isthmuscingulate","PRRT2",0.398470555139967,"Yes"
"758","ctx-lh-isthmuscingulate","ANTXR2",0.340415765576785,"No"
"759","ctx-lh-isthmuscingulate","TMEM219",0.464643598434718,"Yes"
"760","ctx-lh-isthmuscingulate","FBLN7",0.533893142035663,"No"
"761","ctx-lh-isthmuscingulate","DPY19L3",0.545505659308431,"No"
"762","ctx-lh-isthmuscingulate","TEKT4",0.42648631214215,"No"
"763","ctx-lh-isthmuscingulate","MAMDC4",0.421286858599589,"No"
"764","ctx-lh-isthmuscingulate","FAM122B",0.503259943314314,"No"
"765","ctx-lh-isthmuscingulate","CALML6",0.465855625982046,"No"
"766","ctx-lh-isthmuscingulate","LRRC45",0.552606344630021,"No"
"767","ctx-lh-isthmuscingulate","KHDRBS2",0.732761662722043,"No"
"768","ctx-lh-isthmuscingulate","TMEM9",0.536733037508134,"No"
"769","ctx-lh-isthmuscingulate","KCTD13",0.499762546069307,"Yes"
"770","ctx-lh-isthmuscingulate","ASPHD1",0.415433989458301,"Yes"
"771","ctx-lh-isthmuscingulate","TAS2R31",0.461085268971765,"No"
"772","ctx-lh-isthmuscingulate","INO80E",0.521523647401874,"Yes"
"773","ctx-lh-isthmuscingulate","KIF4B",0.465960004608336,"No"
"774","ctx-lh-isthmuscingulate","HERC2P2",0.494280487631099,"No"
"775","ctx-lh-isthmuscingulate","C17orf97",0.430979976040062,"No"
"776","ctx-lh-isthmuscingulate","BCRP2",0.553388472258626,"No"
"777","ctx-lh-isthmuscingulate","HOXB-AS3",0.540860916471592,"No"
"778","ctx-lh-isthmuscingulate","KANSL1-AS1",0.483099169448351,"No"
"779","ctx-lh-isthmuscingulate","CCDC152",0.324148996410865,"No"
"780","ctx-lh-isthmuscingulate","LOC100133091",0.5398269459031,"No"
"781","ctx-lh-isthmuscingulate","PEG3-AS1",0.513699645461558,"No"
"782","ctx-lh-isthmuscingulate","LOC100505915",0.557071430206561,"No"
"783","ctx-lh-isthmuscingulate","MIR497HG",0.50138259940675,"No"
"784","ctx-lh-lateraloccipital","ALDOA",0.434032536257858,"Yes"
"785","ctx-lh-lateraloccipital","CHRNB1",0.377673046031366,"No"
"786","ctx-lh-lateraloccipital","COL6A2",0.51734145840198,"No"
"787","ctx-lh-lateraloccipital","CYP1B1",0.408722515768661,"No"
"788","ctx-lh-lateraloccipital","DPP6",0.520255590639585,"No"
"789","ctx-lh-lateraloccipital","EDN3",0.485667735249835,"No"
"790","ctx-lh-lateraloccipital","GABRE",0.414618382016322,"No"
"791","ctx-lh-lateraloccipital","GRM7",0.485391462458466,"No"
"792","ctx-lh-lateraloccipital","GTF2I",0.572491372467189,"No"
"793","ctx-lh-lateraloccipital","HLA-C",0.516102329733368,"No"
"794","ctx-lh-lateraloccipital","KIF22",0.455226793134637,"Yes"
"795","ctx-lh-lateraloccipital","LGALS1",0.355617007352995,"No"
"796","ctx-lh-lateraloccipital","MAPT",0.461355442443931,"No"
"797","ctx-lh-lateraloccipital","MAZ",0.544737934333293,"Yes"
"798","ctx-lh-lateraloccipital","TONSL",0.453340216027764,"No"
"799","ctx-lh-lateraloccipital","OAS3",0.55683792151465,"No"
"800","ctx-lh-lateraloccipital","PPP4C",0.49088221317219,"Yes"
"801","ctx-lh-lateraloccipital","MAPK3",0.243122047874636,"Yes"
"802","ctx-lh-lateraloccipital","PRNP",0.602952215207549,"No"
"803","ctx-lh-lateraloccipital","RAF1",0.517781595428381,"No"
"804","ctx-lh-lateraloccipital","RGS3",0.446984210754089,"No"
"805","ctx-lh-lateraloccipital","ZNF229",0.328258574115931,"No"
"806","ctx-lh-lateraloccipital","RBM10",0.548384751850838,"No"
"807","ctx-lh-lateraloccipital","DOC2A",0.255016777525666,"Yes"
"808","ctx-lh-lateraloccipital","HIRIP3",0.548195737318816,"Yes"
"809","ctx-lh-lateraloccipital","JRK",0.553440247811468,"No"
"810","ctx-lh-lateraloccipital","CPNE1",0.482556240830989,"No"
"811","ctx-lh-lateraloccipital","SEMA5A",0.351261890106877,"No"
"812","ctx-lh-lateraloccipital","TAOK2",0.452061263874877,"Yes"
"813","ctx-lh-lateraloccipital","GDF15",0.473830175949954,"No"
"814","ctx-lh-lateraloccipital","PLEKHM1",0.640192466311537,"No"
"815","ctx-lh-lateraloccipital","HS3ST4",0.581135498480832,"No"
"816","ctx-lh-lateraloccipital","MVP",0.506046577936881,"Yes"
"817","ctx-lh-lateraloccipital","GPC6",0.366511494277991,"No"
"818","ctx-lh-lateraloccipital","CDIPT",0.400159032633083,"Yes"
"819","ctx-lh-lateraloccipital","UNC13B",0.665893269105963,"No"
"820","ctx-lh-lateraloccipital","RFPL3",0.610666246965147,"No"
"821","ctx-lh-lateraloccipital","CORO1A",0.326153765161924,"Yes"
"822","ctx-lh-lateraloccipital","TBC1D9B",0.378078950086753,"No"
"823","ctx-lh-lateraloccipital","QPRT",0.319370889508742,"Yes"
"824","ctx-lh-lateraloccipital","SEZ6L2",0.643290502952825,"Yes"
"825","ctx-lh-lateraloccipital","PILRA",0.695690269836103,"No"
"826","ctx-lh-lateraloccipital","TMBIM4",0.421819304480049,"No"
"827","ctx-lh-lateraloccipital","WWOX",0.588790735890843,"No"
"828","ctx-lh-lateraloccipital","PNPO",0.618982877424604,"No"
"829","ctx-lh-lateraloccipital","PPP6R3",0.686225214427895,"No"
"830","ctx-lh-lateraloccipital","CCDC91",0.564718998849033,"No"
"831","ctx-lh-lateraloccipital","AARS2",0.553299916318163,"No"
"832","ctx-lh-lateraloccipital","TMEM8A",0.441060411555942,"No"
"833","ctx-lh-lateraloccipital","GPATCH3",0.531000842090908,"No"
"834","ctx-lh-lateraloccipital","ZDHHC6",0.545110672880758,"No"
"835","ctx-lh-lateraloccipital","TRAK2",0.654264288793305,"No"
"836","ctx-lh-lateraloccipital","GDPD3",0.557706730933963,"Yes"
"837","ctx-lh-lateraloccipital","PAGR1",0.660569526092084,"No"
"838","ctx-lh-lateraloccipital","FAHD1",0.50310158114618,"No"
"839","ctx-lh-lateraloccipital","PLVAP",0.49391074375797,"No"
"840","ctx-lh-lateraloccipital","YPEL3",0.668002954215852,"Yes"
"841","ctx-lh-lateraloccipital","FAM57B",0.683226619967959,"Yes"
"842","ctx-lh-lateraloccipital","ZNF835",0.552593981639148,"No"
"843","ctx-lh-lateraloccipital","DDX60L",0.506747107195156,"No"
"844","ctx-lh-lateraloccipital","PRRT2",0.662207008765084,"Yes"
"845","ctx-lh-lateraloccipital","ANTXR2",0.526117028437198,"No"
"846","ctx-lh-lateraloccipital","TMEM219",0.391860568850475,"Yes"
"847","ctx-lh-lateraloccipital","FBLN7",0.732951646175851,"No"
"848","ctx-lh-lateraloccipital","DPY19L3",0.54596961834747,"No"
"849","ctx-lh-lateraloccipital","TEKT4",0.451609979363585,"No"
"850","ctx-lh-lateraloccipital","MAMDC4",0.624373385273197,"No"
"851","ctx-lh-lateraloccipital","FAM122B",0.529354372816396,"No"
"852","ctx-lh-lateraloccipital","CALML6",0.656931410071815,"No"
"853","ctx-lh-lateraloccipital","LRRC45",0.551637807195457,"No"
"854","ctx-lh-lateraloccipital","KHDRBS2",0.561544600618625,"No"
"855","ctx-lh-lateraloccipital","TMEM9",0.344488392715754,"No"
"856","ctx-lh-lateraloccipital","KCTD13",0.502630433466017,"Yes"
"857","ctx-lh-lateraloccipital","ASPHD1",0.552241264337248,"Yes"
"858","ctx-lh-lateraloccipital","TAS2R31",0.703918485456672,"No"
"859","ctx-lh-lateraloccipital","INO80E",0.614234914692748,"Yes"
"860","ctx-lh-lateraloccipital","KIF4B",0.63723594596203,"No"
"861","ctx-lh-lateraloccipital","HERC2P2",0.663757698027539,"No"
"862","ctx-lh-lateraloccipital","C17orf97",0.591266247410584,"No"
"863","ctx-lh-lateraloccipital","BCRP2",0.272286898170834,"No"
"864","ctx-lh-lateraloccipital","HOXB-AS3",0.507361330526347,"No"
"865","ctx-lh-lateraloccipital","KANSL1-AS1",0.387619145302205,"No"
"866","ctx-lh-lateraloccipital","CCDC152",0.746347675832258,"No"
"867","ctx-lh-lateraloccipital","LOC100133091",0.628579016043543,"No"
"868","ctx-lh-lateraloccipital","PEG3-AS1",0.625528753184772,"No"
"869","ctx-lh-lateraloccipital","LOC100505915",0.572992687362742,"No"
"870","ctx-lh-lateraloccipital","MIR497HG",0.543147242563383,"No"
"871","ctx-lh-lateralorbitofrontal","ALDOA",0.595498590293478,"Yes"
"872","ctx-lh-lateralorbitofrontal","CHRNB1",0.591719073970922,"No"
"873","ctx-lh-lateralorbitofrontal","COL6A2",0.406088872066837,"No"
"874","ctx-lh-lateralorbitofrontal","CYP1B1",0.580857072190193,"No"
"875","ctx-lh-lateralorbitofrontal","DPP6",0.537843831225492,"No"
"876","ctx-lh-lateralorbitofrontal","EDN3",0.466420528365673,"No"
"877","ctx-lh-lateralorbitofrontal","GABRE",0.522161061892088,"No"
"878","ctx-lh-lateralorbitofrontal","GRM7",0.643269279491239,"No"
"879","ctx-lh-lateralorbitofrontal","GTF2I",0.452761127997672,"No"
"880","ctx-lh-lateralorbitofrontal","HLA-C",0.436100669886837,"No"
"881","ctx-lh-lateralorbitofrontal","KIF22",0.655261528177636,"Yes"
"882","ctx-lh-lateralorbitofrontal","LGALS1",0.563144607075914,"No"
"883","ctx-lh-lateralorbitofrontal","MAPT",0.432645197492261,"No"
"884","ctx-lh-lateralorbitofrontal","MAZ",0.529808660628704,"Yes"
"885","ctx-lh-lateralorbitofrontal","TONSL",0.428026770806377,"No"
"886","ctx-lh-lateralorbitofrontal","OAS3",0.506268566488962,"No"
"887","ctx-lh-lateralorbitofrontal","PPP4C",0.485701255683919,"Yes"
"888","ctx-lh-lateralorbitofrontal","MAPK3",0.510772639523131,"Yes"
"889","ctx-lh-lateralorbitofrontal","PRNP",0.675767554716864,"No"
"890","ctx-lh-lateralorbitofrontal","RAF1",0.595162911232287,"No"
"891","ctx-lh-lateralorbitofrontal","RGS3",0.474238084711958,"No"
"892","ctx-lh-lateralorbitofrontal","ZNF229",0.544470183542961,"No"
"893","ctx-lh-lateralorbitofrontal","RBM10",0.566308676623891,"No"
"894","ctx-lh-lateralorbitofrontal","DOC2A",0.638534576455114,"Yes"
"895","ctx-lh-lateralorbitofrontal","HIRIP3",0.519213353742526,"Yes"
"896","ctx-lh-lateralorbitofrontal","JRK",0.470386764990641,"No"
"897","ctx-lh-lateralorbitofrontal","CPNE1",0.524948553653458,"No"
"898","ctx-lh-lateralorbitofrontal","SEMA5A",0.490075277500694,"No"
"899","ctx-lh-lateralorbitofrontal","TAOK2",0.424266755250797,"Yes"
"900","ctx-lh-lateralorbitofrontal","GDF15",0.430412881500052,"No"
"901","ctx-lh-lateralorbitofrontal","PLEKHM1",0.41103208019762,"No"
"902","ctx-lh-lateralorbitofrontal","HS3ST4",0.462616900306018,"No"
"903","ctx-lh-lateralorbitofrontal","MVP",0.494122134787011,"Yes"
"904","ctx-lh-lateralorbitofrontal","GPC6",0.526313418312164,"No"
"905","ctx-lh-lateralorbitofrontal","CDIPT",0.639848965494311,"Yes"
"906","ctx-lh-lateralorbitofrontal","UNC13B",0.566499227219703,"No"
"907","ctx-lh-lateralorbitofrontal","RFPL3",0.515335202960407,"No"
"908","ctx-lh-lateralorbitofrontal","CORO1A",0.647505309648746,"Yes"
"909","ctx-lh-lateralorbitofrontal","TBC1D9B",0.376883121206543,"No"
"910","ctx-lh-lateralorbitofrontal","QPRT",0.399337905581174,"Yes"
"911","ctx-lh-lateralorbitofrontal","SEZ6L2",0.59487851913712,"Yes"
"912","ctx-lh-lateralorbitofrontal","PILRA",0.530540127495281,"No"
"913","ctx-lh-lateralorbitofrontal","TMBIM4",0.510042236152951,"No"
"914","ctx-lh-lateralorbitofrontal","WWOX",0.52040423093711,"No"
"915","ctx-lh-lateralorbitofrontal","PNPO",0.47388834377438,"No"
"916","ctx-lh-lateralorbitofrontal","PPP6R3",0.522887680564462,"No"
"917","ctx-lh-lateralorbitofrontal","CCDC91",0.363534517720639,"No"
"918","ctx-lh-lateralorbitofrontal","AARS2",0.413270757503567,"No"
"919","ctx-lh-lateralorbitofrontal","TMEM8A",0.49961322023978,"No"
"920","ctx-lh-lateralorbitofrontal","GPATCH3",0.60307571451323,"No"
"921","ctx-lh-lateralorbitofrontal","ZDHHC6",0.51260832056433,"No"
"922","ctx-lh-lateralorbitofrontal","TRAK2",0.385896283878448,"No"
"923","ctx-lh-lateralorbitofrontal","GDPD3",0.422956952547381,"Yes"
"924","ctx-lh-lateralorbitofrontal","PAGR1",0.481784265009865,"No"
"925","ctx-lh-lateralorbitofrontal","FAHD1",0.505474758500547,"No"
"926","ctx-lh-lateralorbitofrontal","PLVAP",0.546775765833253,"No"
"927","ctx-lh-lateralorbitofrontal","YPEL3",0.551606369279764,"Yes"
"928","ctx-lh-lateralorbitofrontal","FAM57B",0.346896154797931,"Yes"
"929","ctx-lh-lateralorbitofrontal","ZNF835",0.533742511393583,"No"
"930","ctx-lh-lateralorbitofrontal","DDX60L",0.505953168003099,"No"
"931","ctx-lh-lateralorbitofrontal","PRRT2",0.64356909115435,"Yes"
"932","ctx-lh-lateralorbitofrontal","ANTXR2",0.418517774406202,"No"
"933","ctx-lh-lateralorbitofrontal","TMEM219",0.522216235620739,"Yes"
"934","ctx-lh-lateralorbitofrontal","FBLN7",0.487931048849852,"No"
"935","ctx-lh-lateralorbitofrontal","DPY19L3",0.429531993660015,"No"
"936","ctx-lh-lateralorbitofrontal","TEKT4",0.495224320030763,"No"
"937","ctx-lh-lateralorbitofrontal","MAMDC4",0.528578326402047,"No"
"938","ctx-lh-lateralorbitofrontal","FAM122B",0.58115115650225,"No"
"939","ctx-lh-lateralorbitofrontal","CALML6",0.492983553988719,"No"
"940","ctx-lh-lateralorbitofrontal","LRRC45",0.461923065935858,"No"
"941","ctx-lh-lateralorbitofrontal","KHDRBS2",0.462040214910177,"No"
"942","ctx-lh-lateralorbitofrontal","TMEM9",0.530958512413411,"No"
"943","ctx-lh-lateralorbitofrontal","KCTD13",0.509242523263771,"Yes"
"944","ctx-lh-lateralorbitofrontal","ASPHD1",0.499910836388237,"Yes"
"945","ctx-lh-lateralorbitofrontal","TAS2R31",0.496218451023267,"No"
"946","ctx-lh-lateralorbitofrontal","INO80E",0.52432900458385,"Yes"
"947","ctx-lh-lateralorbitofrontal","KIF4B",0.468455007479376,"No"
"948","ctx-lh-lateralorbitofrontal","HERC2P2",0.41330640474695,"No"
"949","ctx-lh-lateralorbitofrontal","C17orf97",0.551867132855835,"No"
"950","ctx-lh-lateralorbitofrontal","BCRP2",0.568151028510315,"No"
"951","ctx-lh-lateralorbitofrontal","HOXB-AS3",0.499937630922684,"No"
"952","ctx-lh-lateralorbitofrontal","KANSL1-AS1",0.46399523543739,"No"
"953","ctx-lh-lateralorbitofrontal","CCDC152",0.543187636115399,"No"
"954","ctx-lh-lateralorbitofrontal","LOC100133091",0.454548321242343,"No"
"955","ctx-lh-lateralorbitofrontal","PEG3-AS1",0.530333194653973,"No"
"956","ctx-lh-lateralorbitofrontal","LOC100505915",0.498528873655125,"No"
"957","ctx-lh-lateralorbitofrontal","MIR497HG",0.363346435046735,"No"
"958","ctx-lh-lingual","ALDOA",0.296958552684856,"Yes"
"959","ctx-lh-lingual","CHRNB1",0.345503066853063,"No"
"960","ctx-lh-lingual","COL6A2",0.427999924149027,"No"
"961","ctx-lh-lingual","CYP1B1",0.390625908933378,"No"
"962","ctx-lh-lingual","DPP6",0.498345200159118,"No"
"963","ctx-lh-lingual","EDN3",0.54521481441626,"No"
"964","ctx-lh-lingual","GABRE",0.237074032698977,"No"
"965","ctx-lh-lingual","GRM7",0.477744439608586,"No"
"966","ctx-lh-lingual","GTF2I",0.563849696569142,"No"
"967","ctx-lh-lingual","HLA-C",0.529540476977601,"No"
"968","ctx-lh-lingual","KIF22",0.39789281103358,"Yes"
"969","ctx-lh-lingual","LGALS1",0.216447918559542,"No"
"970","ctx-lh-lingual","MAPT",0.465804105264881,"No"
"971","ctx-lh-lingual","MAZ",0.459650687012823,"Yes"
"972","ctx-lh-lingual","TONSL",0.501930785945931,"No"
"973","ctx-lh-lingual","OAS3",0.504250891368068,"No"
"974","ctx-lh-lingual","PPP4C",0.518460662205206,"Yes"
"975","ctx-lh-lingual","MAPK3",0.209406667256913,"Yes"
"976","ctx-lh-lingual","PRNP",0.507822273060819,"No"
"977","ctx-lh-lingual","RAF1",0.45776434484106,"No"
"978","ctx-lh-lingual","RGS3",0.530775007335477,"No"
"979","ctx-lh-lingual","ZNF229",0.274034346308161,"No"
"980","ctx-lh-lingual","RBM10",0.465265315039718,"No"
"981","ctx-lh-lingual","DOC2A",0.264410211372028,"Yes"
"982","ctx-lh-lingual","HIRIP3",0.460410688296781,"Yes"
"983","ctx-lh-lingual","JRK",0.608466078983364,"No"
"984","ctx-lh-lingual","CPNE1",0.391161927441403,"No"
"985","ctx-lh-lingual","SEMA5A",0.35302034854758,"No"
"986","ctx-lh-lingual","TAOK2",0.584091631472717,"Yes"
"987","ctx-lh-lingual","GDF15",0.482331701738844,"No"
"988","ctx-lh-lingual","PLEKHM1",0.675461506419897,"No"
"989","ctx-lh-lingual","HS3ST4",0.560924343498879,"No"
"990","ctx-lh-lingual","MVP",0.573746429856971,"Yes"
"991","ctx-lh-lingual","GPC6",0.294432386354253,"No"
"992","ctx-lh-lingual","CDIPT",0.350580101753497,"Yes"
"993","ctx-lh-lingual","UNC13B",0.638634575854197,"No"
"994","ctx-lh-lingual","RFPL3",0.496786531318392,"No"
"995","ctx-lh-lingual","CORO1A",0.275157071915641,"Yes"
"996","ctx-lh-lingual","TBC1D9B",0.403273223854059,"No"
"997","ctx-lh-lingual","QPRT",0.221214203474549,"Yes"
"998","ctx-lh-lingual","SEZ6L2",0.501776420949476,"Yes"
"999","ctx-lh-lingual","PILRA",0.662444395209087,"No"
"1000","ctx-lh-lingual","TMBIM4",0.473153544542655,"No"
"1001","ctx-lh-lingual","WWOX",0.610526324116543,"No"
"1002","ctx-lh-lingual","PNPO",0.634796635773655,"No"
"1003","ctx-lh-lingual","PPP6R3",0.690115156887111,"No"
"1004","ctx-lh-lingual","CCDC91",0.593151523705174,"No"
"1005","ctx-lh-lingual","AARS2",0.652763195167119,"No"
"1006","ctx-lh-lingual","TMEM8A",0.284651340100507,"No"
"1007","ctx-lh-lingual","GPATCH3",0.453362838205162,"No"
"1008","ctx-lh-lingual","ZDHHC6",0.58150903623603,"No"
"1009","ctx-lh-lingual","TRAK2",0.643750258265893,"No"
"1010","ctx-lh-lingual","GDPD3",0.549075851463748,"Yes"
"1011","ctx-lh-lingual","PAGR1",0.719744760468826,"No"
"1012","ctx-lh-lingual","FAHD1",0.434286318652878,"No"
"1013","ctx-lh-lingual","PLVAP",0.423912610569599,"No"
"1014","ctx-lh-lingual","YPEL3",0.527805230323054,"Yes"
"1015","ctx-lh-lingual","FAM57B",0.701910874054615,"Yes"
"1016","ctx-lh-lingual","ZNF835",0.443980803340216,"No"
"1017","ctx-lh-lingual","DDX60L",0.540670658506418,"No"
"1018","ctx-lh-lingual","PRRT2",0.694692889619694,"Yes"
"1019","ctx-lh-lingual","ANTXR2",0.520799338330822,"No"
"1020","ctx-lh-lingual","TMEM219",0.285245603483573,"Yes"
"1021","ctx-lh-lingual","FBLN7",0.689919243140748,"No"
"1022","ctx-lh-lingual","DPY19L3",0.528802675676658,"No"
"1023","ctx-lh-lingual","TEKT4",0.429586729968236,"No"
"1024","ctx-lh-lingual","MAMDC4",0.509825617320721,"No"
"1025","ctx-lh-lingual","FAM122B",0.505068237396632,"No"
"1026","ctx-lh-lingual","CALML6",0.54601397708657,"No"
"1027","ctx-lh-lingual","LRRC45",0.619448226338474,"No"
"1028","ctx-lh-lingual","KHDRBS2",0.615036143078004,"No"
"1029","ctx-lh-lingual","TMEM9",0.30241951073408,"No"
"1030","ctx-lh-lingual","KCTD13",0.553753045323275,"Yes"
"1031","ctx-lh-lingual","ASPHD1",0.368785924515436,"Yes"
"1032","ctx-lh-lingual","TAS2R31",0.709636981181147,"No"
"1033","ctx-lh-lingual","INO80E",0.646140437258503,"Yes"
"1034","ctx-lh-lingual","KIF4B",0.601680722846061,"No"
"1035","ctx-lh-lingual","HERC2P2",0.692008870619718,"No"
"1036","ctx-lh-lingual","C17orf97",0.538867845940163,"No"
"1037","ctx-lh-lingual","BCRP2",0.240472659519534,"No"
"1038","ctx-lh-lingual","HOXB-AS3",0.527090477416562,"No"
"1039","ctx-lh-lingual","KANSL1-AS1",0.395876018060335,"No"
"1040","ctx-lh-lingual","CCDC152",0.674074624420708,"No"
"1041","ctx-lh-lingual","LOC100133091",0.605585152936571,"No"
"1042","ctx-lh-lingual","PEG3-AS1",0.598006267299215,"No"
"1043","ctx-lh-lingual","LOC100505915",0.61687740615592,"No"
"1044","ctx-lh-lingual","MIR497HG",0.491282018960541,"No"
"1045","ctx-lh-medialorbitofrontal","ALDOA",0.594275419216696,"Yes"
"1046","ctx-lh-medialorbitofrontal","CHRNB1",0.561059099381787,"No"
"1047","ctx-lh-medialorbitofrontal","COL6A2",0.526733982030067,"No"
"1048","ctx-lh-medialorbitofrontal","CYP1B1",0.449748403891707,"No"
"1049","ctx-lh-medialorbitofrontal","DPP6",0.514129384527561,"No"
"1050","ctx-lh-medialorbitofrontal","EDN3",0.444518939006474,"No"
"1051","ctx-lh-medialorbitofrontal","GABRE",0.547571650252015,"No"
"1052","ctx-lh-medialorbitofrontal","GRM7",0.617227148723962,"No"
"1053","ctx-lh-medialorbitofrontal","GTF2I",0.495936175110503,"No"
"1054","ctx-lh-medialorbitofrontal","HLA-C",0.496382512744704,"No"
"1055","ctx-lh-medialorbitofrontal","KIF22",0.67632612636873,"Yes"
"1056","ctx-lh-medialorbitofrontal","LGALS1",0.504406322489314,"No"
"1057","ctx-lh-medialorbitofrontal","MAPT",0.454913755689752,"No"
"1058","ctx-lh-medialorbitofrontal","MAZ",0.594639785280737,"Yes"
"1059","ctx-lh-medialorbitofrontal","TONSL",0.437451032781143,"No"
"1060","ctx-lh-medialorbitofrontal","OAS3",0.56229712470939,"No"
"1061","ctx-lh-medialorbitofrontal","PPP4C",0.512647008020784,"Yes"
"1062","ctx-lh-medialorbitofrontal","MAPK3",0.668702392014853,"Yes"
"1063","ctx-lh-medialorbitofrontal","PRNP",0.567125372623948,"No"
"1064","ctx-lh-medialorbitofrontal","RAF1",0.556052746643059,"No"
"1065","ctx-lh-medialorbitofrontal","RGS3",0.412209976057583,"No"
"1066","ctx-lh-medialorbitofrontal","ZNF229",0.556024883602122,"No"
"1067","ctx-lh-medialorbitofrontal","RBM10",0.572337903512091,"No"
"1068","ctx-lh-medialorbitofrontal","DOC2A",0.67150165406105,"Yes"
"1069","ctx-lh-medialorbitofrontal","HIRIP3",0.504698537253373,"Yes"
"1070","ctx-lh-medialorbitofrontal","JRK",0.404921057806747,"No"
"1071","ctx-lh-medialorbitofrontal","CPNE1",0.541180263059191,"No"
"1072","ctx-lh-medialorbitofrontal","SEMA5A",0.586188739320212,"No"
"1073","ctx-lh-medialorbitofrontal","TAOK2",0.442546978119686,"Yes"
"1074","ctx-lh-medialorbitofrontal","GDF15",0.436958118706001,"No"
"1075","ctx-lh-medialorbitofrontal","PLEKHM1",0.410641229264965,"No"
"1076","ctx-lh-medialorbitofrontal","HS3ST4",0.494041460842861,"No"
"1077","ctx-lh-medialorbitofrontal","MVP",0.408419660538641,"Yes"
"1078","ctx-lh-medialorbitofrontal","GPC6",0.634596173509397,"No"
"1079","ctx-lh-medialorbitofrontal","CDIPT",0.574473990760216,"Yes"
"1080","ctx-lh-medialorbitofrontal","UNC13B",0.558268462843797,"No"
"1081","ctx-lh-medialorbitofrontal","RFPL3",0.44737023738152,"No"
"1082","ctx-lh-medialorbitofrontal","CORO1A",0.684899928568355,"Yes"
"1083","ctx-lh-medialorbitofrontal","TBC1D9B",0.429124643066733,"No"
"1084","ctx-lh-medialorbitofrontal","QPRT",0.502140140775202,"Yes"
"1085","ctx-lh-medialorbitofrontal","SEZ6L2",0.507669319017235,"Yes"
"1086","ctx-lh-medialorbitofrontal","PILRA",0.502762176133641,"No"
"1087","ctx-lh-medialorbitofrontal","TMBIM4",0.502838022028008,"No"
"1088","ctx-lh-medialorbitofrontal","WWOX",0.493496127545632,"No"
"1089","ctx-lh-medialorbitofrontal","PNPO",0.409931949318077,"No"
"1090","ctx-lh-medialorbitofrontal","PPP6R3",0.523681991206185,"No"
"1091","ctx-lh-medialorbitofrontal","CCDC91",0.385727544671631,"No"
"1092","ctx-lh-medialorbitofrontal","AARS2",0.485029061039035,"No"
"1093","ctx-lh-medialorbitofrontal","TMEM8A",0.609539964549612,"No"
"1094","ctx-lh-medialorbitofrontal","GPATCH3",0.585285366405349,"No"
"1095","ctx-lh-medialorbitofrontal","ZDHHC6",0.466450530375787,"No"
"1096","ctx-lh-medialorbitofrontal","TRAK2",0.364342507888092,"No"
"1097","ctx-lh-medialorbitofrontal","GDPD3",0.43367091048725,"Yes"
"1098","ctx-lh-medialorbitofrontal","PAGR1",0.500291417872049,"No"
"1099","ctx-lh-medialorbitofrontal","FAHD1",0.510248015694173,"No"
"1100","ctx-lh-medialorbitofrontal","PLVAP",0.458189019573779,"No"
"1101","ctx-lh-medialorbitofrontal","YPEL3",0.521943553449912,"Yes"
"1102","ctx-lh-medialorbitofrontal","FAM57B",0.313932505406649,"Yes"
"1103","ctx-lh-medialorbitofrontal","ZNF835",0.546084482772371,"No"
"1104","ctx-lh-medialorbitofrontal","DDX60L",0.528788566616267,"No"
"1105","ctx-lh-medialorbitofrontal","PRRT2",0.534927772188394,"Yes"
"1106","ctx-lh-medialorbitofrontal","ANTXR2",0.346545327842065,"No"
"1107","ctx-lh-medialorbitofrontal","TMEM219",0.603579026430639,"Yes"
"1108","ctx-lh-medialorbitofrontal","FBLN7",0.402190296735336,"No"
"1109","ctx-lh-medialorbitofrontal","DPY19L3",0.515131476331392,"No"
"1110","ctx-lh-medialorbitofrontal","TEKT4",0.393195934590511,"No"
"1111","ctx-lh-medialorbitofrontal","MAMDC4",0.451225308135402,"No"
"1112","ctx-lh-medialorbitofrontal","FAM122B",0.564189278335939,"No"
"1113","ctx-lh-medialorbitofrontal","CALML6",0.432084981856445,"No"
"1114","ctx-lh-medialorbitofrontal","LRRC45",0.45199934311164,"No"
"1115","ctx-lh-medialorbitofrontal","KHDRBS2",0.549402688265156,"No"
"1116","ctx-lh-medialorbitofrontal","TMEM9",0.63531118150593,"No"
"1117","ctx-lh-medialorbitofrontal","KCTD13",0.47567450886635,"Yes"
"1118","ctx-lh-medialorbitofrontal","ASPHD1",0.517421050747016,"Yes"
"1119","ctx-lh-medialorbitofrontal","TAS2R31",0.4560362891926,"No"
"1120","ctx-lh-medialorbitofrontal","INO80E",0.462408466320292,"Yes"
"1121","ctx-lh-medialorbitofrontal","KIF4B",0.436766569168377,"No"
"1122","ctx-lh-medialorbitofrontal","HERC2P2",0.441356684281754,"No"
"1123","ctx-lh-medialorbitofrontal","C17orf97",0.48086141628391,"No"
"1124","ctx-lh-medialorbitofrontal","BCRP2",0.737779331715613,"No"
