region,gene_symbol,AHBA_expression,in_16p_region,Model,Estimate,Std. Error,t_value,Pr(>|t|),Significance,SigPos,adjusted_p
ctx-lh-bankssts,KIF4B,0.5277780708295834,No,model3,0.28880410215051244,0.17243285778567277,1.6748785925098135,0.095961535,NA,0.5612369599361852,0.18584955488291827
ctx-lh-bankssts,HOXB-AS3,0.3465834052389846,No,model3,0.28880410215051244,0.17243285778567277,1.6748785925098135,0.095961535,NA,0.5612369599361852,0.18584955488291827
ctx-lh-bankssts,LOC100133091,0.6099097142608536,No,model3,0.28880410215051244,0.17243285778567277,1.6748785925098135,0.095961535,NA,0.5612369599361852,0.18584955488291827
ctx-lh-bankssts,PEG3-AS1,0.5864278776647085,No,model3,0.28880410215051244,0.17243285778567277,1.6748785925098135,0.095961535,NA,0.5612369599361852,0.18584955488291827
ctx-lh-bankssts,LOC100505915,0.44424941679811464,No,model3,0.28880410215051244,0.17243285778567277,1.6748785925098135,0.095961535,NA,0.5612369599361852,0.18584955488291827
ctx-lh-bankssts,MIR497HG,0.47155864249060225,No,model3,0.28880410215051244,0.17243285778567277,1.6748785925098135,0.095961535,NA,0.5612369599361852,0.18584955488291827
ctx-lh-caudalanteriorcingulate,ALDOA,0.4764425457228479,Yes,model3,-0.281567822,0.13373927010683032,-2.105348879,0.03686284218861836,*,-0.515307093,0.091707559
ctx-lh-caudalanteriorcingulate,EDN3,0.2880439128694987,No,model3,-0.281567822,0.13373927010683032,-2.105348879,0.03686284218861836,*,-0.515307093,0.091707559
ctx-lh-caudalanteriorcingulate,GABRE,0.49148783517518585,No,model3,-0.281567822,0.13373927010683032,-2.105348879,0.03686284218861836,*,-0.515307093,0.091707559
ctx-lh-caudalanteriorcingulate,GRM7,0.2340480035080019,No,model3,-0.281567822,0.13373927010683032,-2.105348879,0.03686284218861836,*,-0.515307093,0.091707559
ctx-lh-caudalanteriorcingulate,KIF22,0.5405702535042881,Yes,model3,-0.281567822,0.13373927010683032,-2.105348879,0.03686284218861836,*,-0.515307093,0.091707559
ctx-lh-caudalanteriorcingulate,MAZ,0.5694934429903381,Yes,model3,-0.281567822,0.13373927010683032,-2.105348879,0.03686284218861836,*,-0.515307093,0.091707559
ctx-lh-caudalanteriorcingulate,OAS3,0.6397895953468847,No,model3,-0.281567822,0.13373927010683032,-2.105348879,0.03686284218861836,*,-0.515307093,0.091707559
ctx-lh-caudalanteriorcingulate,PPP4C,0.5629254268300581,Yes,model3,-0.281567822,0.13373927010683032,-2.105348879,0.03686284218861836,*,-0.515307093,0.091707559
ctx-lh-caudalanteriorcingulate,MAPK3,0.712352286951388,Yes,model3,-0.281567822,0.13373927010683032,-2.105348879,0.03686284218861836,*,-0.515307093,0.091707559
ctx-lh-caudalanteriorcingulate,DOC2A,0.4470021223446777,Yes,model3,-0.281567822,0.13373927010683032,-2.105348879,0.03686284218861836,*,-0.515307093,0.091707559
ctx-lh-caudalanteriorcingulate,HIRIP3,0.4515797276568547,Yes,model3,-0.281567822,0.13373927010683032,-2.105348879,0.03686284218861836,*,-0.515307093,0.091707559
ctx-lh-caudalanteriorcingulate,TAOK2,0.5962378989668288,Yes,model3,-0.281567822,0.13373927010683032,-2.105348879,0.03686284218861836,*,-0.515307093,0.091707559
ctx-lh-caudalanteriorcingulate,MVP,0.5821370139081152,Yes,model3,-0.281567822,0.13373927010683032,-2.105348879,0.03686284218861836,*,-0.515307093,0.091707559
ctx-lh-caudalanteriorcingulate,CDIPT,0.3301795031240801,Yes,model3,-0.281567822,0.13373927010683032,-2.105348879,0.03686284218861836,*,-0.515307093,0.091707559
ctx-lh-caudalanteriorcingulate,RFPL3,0.1771531855446316,No,model3,-0.281567822,0.13373927010683032,-2.105348879,0.03686284218861836,*,-0.515307093,0.091707559
ctx-lh-caudalanteriorcingulate,CORO1A,0.4156798627925189,Yes,model3,-0.281567822,0.13373927010683032,-2.105348879,0.03686284218861836,*,-0.515307093,0.091707559
ctx-lh-caudalanteriorcingulate,QPRT,0.6677731130371863,Yes,model3,-0.281567822,0.13373927010683032,-2.105348879,0.03686284218861836,*,-0.515307093,0.091707559
ctx-lh-caudalanteriorcingulate,SEZ6L2,0.1920011152465843,No,model3,-0.281567822,0.13373927010683032,-2.105348879,0.03686284218861836,*,-0.515307093,0.091707559
ctx-lh-caudalanteriorcingulate,PAGR1,0.5204946861433143,No,model3,-0.281567822,0.13373927010683032,-2.105348879,0.03686284218861836,*,-0.515307093,0.091707559
ctx-lh-caudalanteriorcingulate,PLVAP,0.4110940612897327,No,model3,-0.281567822,0.13373927010683032,-2.105348879,0.03686284218861836,*,-0.515307093,0.091707559
ctx-lh-caudalanteriorcingulate,YPEL3,0.18599852493163188,Yes,model3,-0.281567822,0.13373927010683032,-2.105348879,0.03686284218861836,*,-0.515307093,0.091707559
ctx-lh-caudalanteriorcingulate,FAM57B,0.3465869559668216,Yes,model3,-0.281567822,0.13373927010683032,-2.105348879,0.03686284218861836,*,-0.515307093,0.091707559
ctx-lh-caudalanteriorcingulate,DDX60L,0.5698651241630711,No,model3,-0.281567822,0.13373927010683032,-2.105348879,0.03686284218861836,*,-0.515307093,0.091707559
ctx-lh-caudalanteriorcingulate,PRRT2,0.20684239765318213,Yes,model3,-0.281567822,0.13373927010683032,-2.105348879,0.03686284218861836,*,-0.515307093,0.091707559
ctx-lh-caudalanteriorcingulate,TMEM219,0.6370449936913828,Yes,model3,-0.281567822,0.13373927010683032,-2.105348879,0.03686284218861836,*,-0.515307093,0.091707559
ctx-lh-caudalanteriorcingulate,TEKT4,0.3148937298710953,No,model3,-0.281567822,0.13373927010683032,-2.105348879,0.03686284218861836,*,-0.515307093,0.091707559
ctx-lh-caudalanteriorcingulate,FAM122B,0.5182394964507779,No,model3,-0.281567822,0.13373927010683032,-2.105348879,0.03686284218861836,*,-0.515307093,0.091707559
ctx-lh-caudalanteriorcingulate,CALML6,0.34314031960548447,No,model3,-0.281567822,0.13373927010683032,-2.105348879,0.03686284218861836,*,-0.515307093,0.091707559
ctx-lh-caudalanteriorcingulate,KCTD13,0.4867395039927674,Yes,model3,-0.281567822,0.13373927010683032,-2.105348879,0.03686284218861836,*,-0.515307093,0.091707559
ctx-lh-caudalanteriorcingulate,TAS2R31,0.3981788111682071,No,model3,-0.281567822,0.13373927010683032,-2.105348879,0.03686284218861836,*,-0.515307093,0.091707559
ctx-lh-caudalanteriorcingulate,INO80E,0.3936496024564796,Yes,model3,-0.281567822,0.13373927010683032,-2.105348879,0.03686284218861836,*,-0.515307093,0.091707559
ctx-lh-caudalanteriorcingulate,KIF4B,0.3367279086239266,No,model3,-0.281567822,0.13373927010683032,-2.105348879,0.03686284218861836,*,-0.515307093,0.091707559
ctx-lh-caudalanteriorcingulate,HOXB-AS3,0.4963253574711677,No,model3,-0.281567822,0.13373927010683032,-2.105348879,0.03686284218861836,*,-0.515307093,0.091707559
ctx-lh-caudalanteriorcingulate,LOC100133091,0.2696834512209816,No,model3,-0.281567822,0.13373927010683032,-2.105348879,0.03686284218861836,*,-0.515307093,0.091707559
ctx-lh-caudalanteriorcingulate,PEG3-AS1,0.28864941060299143,No,model3,-0.281567822,0.13373927010683032,-2.105348879,0.03686284218861836,*,-0.515307093,0.091707559
ctx-lh-caudalanteriorcingulate,LOC100505915,0.4954572914842155,No,model3,-0.281567822,0.13373927010683032,-2.105348879,0.03686284218861836,*,-0.515307093,0.091707559
ctx-lh-caudalanteriorcingulate,MIR497HG,0.5650269723827128,No,model3,-0.281567822,0.13373927010683032,-2.105348879,0.03686284218861836,*,-0.515307093,0.091707559
ctx-lh-caudalmiddlefrontal,ALDOA,0.606705921815037,Yes,model3,-0.105160068,0.15800309964112777,-0.665556994,0.5066771749880741,NA,-0.363163168,0.6226635162504043
ctx-lh-caudalmiddlefrontal,EDN3,0.669150151525076,No,model3,-0.105160068,0.15800309964112777,-0.665556994,0.5066771749880741,NA,-0.363163168,0.6226635162504043
ctx-lh-caudalmiddlefrontal,GABRE,0.30180588788867274,No,model3,-0.105160068,0.15800309964112777,-0.665556994,0.5066771749880741,NA,-0.363163168,0.6226635162504043
ctx-lh-caudalmiddlefrontal,GRM7,0.4456956438899935,No,model3,-0.105160068,0.15800309964112777,-0.665556994,0.5066771749880741,NA,-0.363163168,0.6226635162504043
ctx-lh-caudalmiddlefrontal,KIF22,0.4290993186582499,Yes,model3,-0.105160068,0.15800309964112777,-0.665556994,0.5066771749880741,NA,-0.363163168,0.6226635162504043
ctx-lh-caudalmiddlefrontal,MAZ,0.5072493797892779,Yes,model3,-0.105160068,0.15800309964112777,-0.665556994,0.5066771749880741,NA,-0.363163168,0.6226635162504043
ctx-lh-caudalmiddlefrontal,OAS3,0.5435657261134471,No,model3,-0.105160068,0.15800309964112777,-0.665556994,0.5066771749880741,NA,-0.363163168,0.6226635162504043
ctx-lh-caudalmiddlefrontal,PPP4C,0.5192526593547732,Yes,model3,-0.105160068,0.15800309964112777,-0.665556994,0.5066771749880741,NA,-0.363163168,0.6226635162504043
ctx-lh-caudalmiddlefrontal,MAPK3,0.48946879176344604,Yes,model3,-0.105160068,0.15800309964112777,-0.665556994,0.5066771749880741,NA,-0.363163168,0.6226635162504043
ctx-lh-caudalmiddlefrontal,DOC2A,0.5093651275575996,Yes,model3,-0.105160068,0.15800309964112777,-0.665556994,0.5066771749880741,NA,-0.363163168,0.6226635162504043
ctx-lh-caudalmiddlefrontal,HIRIP3,0.4659212315637094,Yes,model3,-0.105160068,0.15800309964112777,-0.665556994,0.5066771749880741,NA,-0.363163168,0.6226635162504043
ctx-lh-caudalmiddlefrontal,TAOK2,0.46215632656607786,Yes,model3,-0.105160068,0.15800309964112777,-0.665556994,0.5066771749880741,NA,-0.363163168,0.6226635162504043
ctx-lh-caudalmiddlefrontal,MVP,0.5668604370906741,Yes,model3,-0.105160068,0.15800309964112777,-0.665556994,0.5066771749880741,NA,-0.363163168,0.6226635162504043
ctx-lh-caudalmiddlefrontal,CDIPT,0.6427754313270346,Yes,model3,-0.105160068,0.15800309964112777,-0.665556994,0.5066771749880741,NA,-0.363163168,0.6226635162504043
ctx-lh-caudalmiddlefrontal,RFPL3,0.5189891720057818,No,model3,-0.105160068,0.15800309964112777,-0.665556994,0.5066771749880741,NA,-0.363163168,0.6226635162504043
ctx-lh-caudalmiddlefrontal,CORO1A,0.5107861504139201,Yes,model3,-0.105160068,0.15800309964112777,-0.665556994,0.5066771749880741,NA,-0.363163168,0.6226635162504043
ctx-lh-caudalmiddlefrontal,QPRT,0.6407736985574018,Yes,model3,-0.105160068,0.15800309964112777,-0.665556994,0.5066771749880741,NA,-0.363163168,0.6226635162504043
ctx-lh-caudalmiddlefrontal,SEZ6L2,0.6138468573370929,No,model3,-0.105160068,0.15800309964112777,-0.665556994,0.5066771749880741,NA,-0.363163168,0.6226635162504043
ctx-lh-caudalmiddlefrontal,PAGR1,0.34233093741983217,No,model3,-0.105160068,0.15800309964112777,-0.665556994,0.5066771749880741,NA,-0.363163168,0.6226635162504043
ctx-lh-caudalmiddlefrontal,PLVAP,0.46403483888061337,No,model3,-0.105160068,0.15800309964112777,-0.665556994,0.5066771749880741,NA,-0.363163168,0.6226635162504043
ctx-lh-caudalmiddlefrontal,YPEL3,0.5299859622495231,Yes,model3,-0.105160068,0.15800309964112777,-0.665556994,0.5066771749880741,NA,-0.363163168,0.6226635162504043
ctx-lh-caudalmiddlefrontal,FAM57B,0.6306041698358416,Yes,model3,-0.105160068,0.15800309964112777,-0.665556994,0.5066771749880741,NA,-0.363163168,0.6226635162504043
ctx-lh-caudalmiddlefrontal,DDX60L,0.5341353775256962,No,model3,-0.105160068,0.15800309964112777,-0.665556994,0.5066771749880741,NA,-0.363163168,0.6226635162504043
ctx-lh-caudalmiddlefrontal,PRRT2,0.4664437055746295,Yes,model3,-0.105160068,0.15800309964112777,-0.665556994,0.5066771749880741,NA,-0.363163168,0.6226635162504043
ctx-lh-caudalmiddlefrontal,TMEM219,0.5910149397896068,Yes,model3,-0.105160068,0.15800309964112777,-0.665556994,0.5066771749880741,NA,-0.363163168,0.6226635162504043
ctx-lh-caudalmiddlefrontal,TEKT4,0.6455947239484442,No,model3,-0.105160068,0.15800309964112777,-0.665556994,0.5066771749880741,NA,-0.363163168,0.6226635162504043
ctx-lh-caudalmiddlefrontal,FAM122B,0.5195242255585371,No,model3,-0.105160068,0.15800309964112777,-0.665556994,0.5066771749880741,NA,-0.363163168,0.6226635162504043
ctx-lh-caudalmiddlefrontal,CALML6,0.46659798447841644,No,model3,-0.105160068,0.15800309964112777,-0.665556994,0.5066771749880741,NA,-0.363163168,0.6226635162504043
ctx-lh-caudalmiddlefrontal,KCTD13,0.4126172185023639,Yes,model3,-0.105160068,0.15800309964112777,-0.665556994,0.5066771749880741,NA,-0.363163168,0.6226635162504043
ctx-lh-caudalmiddlefrontal,TAS2R31,0.3753231987531992,No,model3,-0.105160068,0.15800309964112777,-0.665556994,0.5066771749880741,NA,-0.363163168,0.6226635162504043
ctx-lh-caudalmiddlefrontal,INO80E,0.5863744890815601,Yes,model3,-0.105160068,0.15800309964112777,-0.665556994,0.5066771749880741,NA,-0.363163168,0.6226635162504043
ctx-lh-caudalmiddlefrontal,KIF4B,0.4552099220918858,No,model3,-0.105160068,0.15800309964112777,-0.665556994,0.5066771749880741,NA,-0.363163168,0.6226635162504043
ctx-lh-caudalmiddlefrontal,HOXB-AS3,0.4880331196927178,No,model3,-0.105160068,0.15800309964112777,-0.665556994,0.5066771749880741,NA,-0.363163168,0.6226635162504043
ctx-lh-caudalmiddlefrontal,LOC100133091,0.42526388360931416,No,model3,-0.105160068,0.15800309964112777,-0.665556994,0.5066771749880741,NA,-0.363163168,0.6226635162504043
ctx-lh-caudalmiddlefrontal,PEG3-AS1,0.4709002799091736,No,model3,-0.105160068,0.15800309964112777,-0.665556994,0.5066771749880741,NA,-0.363163168,0.6226635162504043
ctx-lh-caudalmiddlefrontal,LOC100505915,0.42595102251143574,No,model3,-0.105160068,0.15800309964112777,-0.665556994,0.5066771749880741,NA,-0.363163168,0.6226635162504043
ctx-lh-caudalmiddlefrontal,MIR497HG,0.4955637536394921,No,model3,-0.105160068,0.15800309964112777,-0.665556994,0.5066771749880741,NA,-0.363163168,0.6226635162504043
ctx-lh-cuneus,ALDOA,0.30915690989189104,Yes,model3,0.11789667647192958,0.1648174558173588,0.7153166871024625,0.4754825952916686,NA,0.3827141322892884,0.5954556652930953
ctx-lh-cuneus,EDN3,0.4738021162937672,No,model3,0.11789667647192958,0.1648174558173588,0.7153166871024625,0.4754825952916686,NA,0.3827141322892884,0.5954556652930953
ctx-lh-cuneus,GABRE,0.22758388242327063,No,model3,0.11789667647192958,0.1648174558173588,0.7153166871024625,0.4754825952916686,NA,0.3827141322892884,0.5954556652930953
ctx-lh-cuneus,GRM7,0.40343962638862124,No,model3,0.11789667647192958,0.1648174558173588,0.7153166871024625,0.4754825952916686,NA,0.3827141322892884,0.5954556652930953
ctx-lh-cuneus,KIF22,0.4226389358509621,Yes,model3,0.11789667647192958,0.1648174558173588,0.7153166871024625,0.4754825952916686,NA,0.3827141322892884,0.5954556652930953
ctx-lh-cuneus,MAZ,0.498930047661316,Yes,model3,0.11789667647192958,0.1648174558173588,0.7153166871024625,0.4754825952916686,NA,0.3827141322892884,0.5954556652930953
ctx-lh-cuneus,OAS3,0.5841165584931736,No,model3,0.11789667647192958,0.1648174558173588,0.7153166871024625,0.4754825952916686,NA,0.3827141322892884,0.5954556652930953
ctx-lh-cuneus,PPP4C,0.4870815576570317,Yes,model3,0.11789667647192958,0.1648174558173588,0.7153166871024625,0.4754825952916686,NA,0.3827141322892884,0.5954556652930953
ctx-lh-cuneus,MAPK3,0.12027551554110773,Yes,model3,0.11789667647192958,0.1648174558173588,0.7153166871024625,0.4754825952916686,NA,0.3827141322892884,0.5954556652930953
ctx-lh-cuneus,DOC2A,0.11544591828037695,Yes,model3,0.11789667647192958,0.1648174558173588,0.7153166871024625,0.4754825952916686,NA,0.3827141322892884,0.5954556652930953
ctx-lh-cuneus,HIRIP3,0.5163036992578218,Yes,model3,0.11789667647192958,0.1648174558173588,0.7153166871024625,0.4754825952916686,NA,0.3827141322892884,0.5954556652930953
ctx-lh-cuneus,TAOK2,0.4529656351683595,Yes,model3,0.11789667647192958,0.1648174558173588,0.7153166871024625,0.4754825952916686,NA,0.3827141322892884,0.5954556652930953
ctx-lh-cuneus,MVP,0.5622969280450353,Yes,model3,0.11789667647192958,0.1648174558173588,0.7153166871024625,0.4754825952916686,NA,0.3827141322892884,0.5954556652930953
ctx-lh-cuneus,CDIPT,0.37431485952024984,Yes,model3,0.11789667647192958,0.1648174558173588,0.7153166871024625,0.4754825952916686,NA,0.3827141322892884,0.5954556652930953
ctx-lh-cuneus,RFPL3,0.5803816219639525,No,model3,0.11789667647192958,0.1648174558173588,0.7153166871024625,0.4754825952916686,NA,0.3827141322892884,0.5954556652930953
ctx-lh-cuneus,CORO1A,0.19291334360715287,Yes,model3,0.11789667647192958,0.1648174558173588,0.7153166871024625,0.4754825952916686,NA,0.3827141322892884,0.5954556652930953
ctx-lh-cuneus,QPRT,0.255179836673145,Yes,model3,0.11789667647192958,0.1648174558173588,0.7153166871024625,0.4754825952916686,NA,0.3827141322892884,0.5954556652930953
ctx-lh-cuneus,SEZ6L2,0.6342571848024284,No,model3,0.11789667647192958,0.1648174558173588,0.7153166871024625,0.4754825952916686,NA,0.3827141322892884,0.5954556652930953
ctx-lh-cuneus,PAGR1,0.6995826683502718,No,model3,0.11789667647192958,0.1648174558173588,0.7153166871024625,0.4754825952916686,NA,0.3827141322892884,0.5954556652930953
ctx-lh-cuneus,PLVAP,0.4691816751167193,No,model3,0.11789667647192958,0.1648174558173588,0.7153166871024625,0.4754825952916686,NA,0.3827141322892884,0.5954556652930953
ctx-lh-cuneus,YPEL3,0.6380416917846994,Yes,model3,0.11789667647192958,0.1648174558173588,0.7153166871024625,0.4754825952916686,NA,0.3827141322892884,0.5954556652930953
ctx-lh-cuneus,FAM57B,0.7663061014503472,Yes,model3,0.11789667647192958,0.1648174558173588,0.7153166871024625,0.4754825952916686,NA,0.3827141322892884,0.5954556652930953
ctx-lh-cuneus,DDX60L,0.46632503229722505,No,model3,0.11789667647192958,0.1648174558173588,0.7153166871024625,0.4754825952916686,NA,0.3827141322892884,0.5954556652930953
ctx-lh-cuneus,PRRT2,0.654473643618004,Yes,model3,0.11789667647192958,0.1648174558173588,0.7153166871024625,0.4754825952916686,NA,0.3827141322892884,0.5954556652930953
ctx-lh-cuneus,TMEM219,0.30817288811375,Yes,model3,0.11789667647192958,0.1648174558173588,0.7153166871024625,0.4754825952916686,NA,0.3827141322892884,0.5954556652930953
ctx-lh-cuneus,TEKT4,0.43539777185154255,No,model3,0.11789667647192958,0.1648174558173588,0.7153166871024625,0.4754825952916686,NA,0.3827141322892884,0.5954556652930953
ctx-lh-cuneus,FAM122B,0.5615307255348433,No,model3,0.11789667647192958,0.1648174558173588,0.7153166871024625,0.4754825952916686,NA,0.3827141322892884,0.5954556652930953
ctx-lh-cuneus,CALML6,0.6492388006891417,No,model3,0.11789667647192958,0.1648174558173588,0.7153166871024625,0.4754825952916686,NA,0.3827141322892884,0.5954556652930953
ctx-lh-cuneus,KCTD13,0.5167222553247308,Yes,model3,0.11789667647192958,0.1648174558173588,0.7153166871024625,0.4754825952916686,NA,0.3827141322892884,0.5954556652930953
ctx-lh-cuneus,TAS2R31,0.879218741278595,No,model3,0.11789667647192958,0.1648174558173588,0.7153166871024625,0.4754825952916686,NA,0.3827141322892884,0.5954556652930953
ctx-lh-cuneus,INO80E,0.619802602707706,Yes,model3,0.11789667647192958,0.1648174558173588,0.7153166871024625,0.4754825952916686,NA,0.3827141322892884,0.5954556652930953
ctx-lh-cuneus,KIF4B,0.6934354025494961,No,model3,0.11789667647192958,0.1648174558173588,0.7153166871024625,0.4754825952916686,NA,0.3827141322892884,0.5954556652930953
ctx-lh-cuneus,HOXB-AS3,0.5113504216768235,No,model3,0.11789667647192958,0.1648174558173588,0.7153166871024625,0.4754825952916686,NA,0.3827141322892884,0.5954556652930953
ctx-lh-cuneus,LOC100133091,0.6259837663247801,No,model3,0.11789667647192958,0.1648174558173588,0.7153166871024625,0.4754825952916686,NA,0.3827141322892884,0.5954556652930953
ctx-lh-cuneus,PEG3-AS1,0.6940913015386272,No,model3,0.11789667647192958,0.1648174558173588,0.7153166871024625,0.4754825952916686,NA,0.3827141322892884,0.5954556652930953
ctx-lh-cuneus,LOC100505915,0.6382985518943736,No,model3,0.11789667647192958,0.1648174558173588,0.7153166871024625,0.4754825952916686,NA,0.3827141322892884,0.5954556652930953
ctx-lh-cuneus,MIR497HG,0.5347367598829185,No,model3,0.11789667647192958,0.1648174558173588,0.7153166871024625,0.4754825952916686,NA,0.3827141322892884,0.5954556652930953
ctx-lh-entorhinal,ALDOA,0.4631213776987099,Yes,model3,0.6562497998940825,0.13192974731154694,4.974236768182192,1.7120517046597682e-6,***,0.8881795472056294,2.6194391081294455e-5
ctx-lh-entorhinal,EDN3,0.32256708077010193,No,model3,0.6562497998940825,0.13192974731154694,4.974236768182192,1.7120517046597682e-6,***,0.8881795472056294,2.6194391081294455e-5
ctx-lh-entorhinal,GABRE,0.3737774229305977,No,model3,0.6562497998940825,0.13192974731154694,4.974236768182192,1.7120517046597682e-6,***,0.8881795472056294,2.6194391081294455e-5
ctx-lh-entorhinal,GRM7,0.5948075606654128,No,model3,0.6562497998940825,0.13192974731154694,4.974236768182192,1.7120517046597682e-6,***,0.8881795472056294,2.6194391081294455e-5
ctx-lh-entorhinal,KIF22,0.5613115133056025,Yes,model3,0.6562497998940825,0.13192974731154694,4.974236768182192,1.7120517046597682e-6,***,0.8881795472056294,2.6194391081294455e-5
ctx-lh-entorhinal,MAZ,0.71022372202612,Yes,model3,0.6562497998940825,0.13192974731154694,4.974236768182192,1.7120517046597682e-6,***,0.8881795472056294,2.6194391081294455e-5
ctx-lh-entorhinal,OAS3,0.5453626842793403,No,model3,0.6562497998940825,0.13192974731154694,4.974236768182192,1.7120517046597682e-6,***,0.8881795472056294,2.6194391081294455e-5
